Object ID,Digital ID,Title,Volume,Alternative Title,Uniform Title,Creator,Contributor,Summary,Note,Subject,Genre,Publisher,Date,Approximate Date,Coverage Temporal,Coverage Spatial,Call Number,Language,Preceding Title,Succeeding Title,Repository,Collection Title,Collection No.,Series,Container,Rights,Standardized Rights Statement
asm0341002332,,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950","Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1950-10,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 7; Folder Title: Pan American World Airways Teacher, Vol. 7, 1950-1951","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002332,asm03410023320001001,Page 1,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320002001,Page 2,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320003001,Page 3,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320004001,Page 4,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320005001,Page 5,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320006001,Page 6,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320007001,Page 7,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320008001,Page 8,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320009001,Page 9,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320010001,Page 10,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002332,asm03410023320011001,Page 11,"Pan American World Airways teacher, Vol. VII, No. 1, October 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950","Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1950-11,November - December 1950,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 7; Folder Title: Pan American World Airways Teacher, Vol. 7, 1950-1951","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002333,asm03410023330001001,Page 1,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330002001,Page 2,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330003001,Page 3,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330004001,Page 4,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330005001,Page 5,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330006001,Page 6,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330007001,Page 7,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330008001,Page 8,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330009001,Page 9,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330010001,Page 10,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330011001,Page 11,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002333,asm03410023330012001,Page 12,"Pan American World Airways teacher, Vol. VII, No. 2, November - December 1950",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951","Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1951-01,January - February 1951,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 7; Folder Title: Pan American World Airways Teacher, Vol. 7, 1950-1951","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002334,asm03410023340001001,Page 1,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340002001,Page 2,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340003001,Page 3,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340004001,Page 4,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340005001,Page 5,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340006001,Page 6,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340007001,Page 7,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340008001,Page 8,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340009001,Page 9,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340010001,Page 10,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340011001,Page 11,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002334,asm03410023340012001,Page 12,"Pan American World Airways teacher, Vol. VII, No. 3, January - February 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951","Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1951-03,March - April 1951,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 7; Folder Title: Pan American World Airways Teacher, Vol. 7, 1950-1951","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002335,asm03410023350001001,Page 1,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350002001,Page 2,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350003001,Page 3,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350004001,Page 4,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350005001,Page 5,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350006001,Page 6,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350007001,Page 7,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350008001,Page 8,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350009001,Page 9,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350010001,Page 10,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350011001,Page 11,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002335,asm03410023350012001,Page 12,"Pan American World Airways teacher, Vol. VII, No. 4, March - April 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951","Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1951-05,May - June 1951,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 7; Folder Title: Pan American World Airways Teacher, Vol. 7, 1950-1951","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002336,asm03410023360001001,Page 1,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360002001,Page 2,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360003001,Page 3,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360004001,Page 4,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360005001,Page 5,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360006001,Page 6,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360007001,Page 7,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360008001,Page 8,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360009001,Page 9,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360010001,Page 10,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360011001,Page 11,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002336,asm03410023360012001,Page 12,"Pan American World Airways teacher, Vol. VII, No. 5, May - June 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951","Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1951-10,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 8; Folder Title: Pan American World Airways Teacher, Vol. 8, 1951-1952","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002337,asm03410023370001001,Page 1,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370002001,Page 2,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370003001,Page 3,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370004001,Page 4,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370005001,Page 5,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370006001,Page 6,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370007001,Page 7,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370008001,Page 8,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002337,asm03410023370009001,Page 9,"Pan American World Airways teacher, Vol. VIII, No. 2, October 1951",,,,,,,,,,,,,,,,,,,,,,,,
